Wall time,Step,Value
1734429610.406839,2306,0.1651969701051712
1734429612.5223722,2307,0.12490329891443253
1734429621.8959873,2311,0.06060625985264778
1734429624.0799184,2312,0.0677323117852211
1734429628.3769653,2314,0.16017615795135498
1734429630.5258548,2315,0.09531044960021973
1734429632.713878,2316,0.07321619987487793
1734429638.991447,2319,0.06072531268000603
1734429642.1385126,2320,0.07355690747499466
1734429644.2394032,2321,0.07233329117298126
1734429652.7660613,2325,0.06950707733631134
1734429672.7062335,2334,0.07820553332567215
1734429679.174406,2337,0.06492356210947037
1734429688.5557916,2341,0.07004350423812866
1734429692.7509713,2343,0.07012342661619186
1734429697.0955913,2345,0.06919719278812408
1734429699.1939294,2346,0.07632751762866974
1734429703.4418218,2348,0.07309689372777939
1734429708.5733066,2350,0.06616735458374023
1734429710.736464,2351,0.05472381040453911
1734429717.1023116,2354,0.061954330652952194
1734429719.2422245,2355,0.060158293694257736
1734429721.4310539,2356,0.0709194764494896
1734429723.61545,2357,0.1304055154323578
1734429725.7533784,2358,0.21378929913043976
1734429734.7651591,2362,0.19592979550361633
1734429739.0120533,2364,0.1795451045036316
1734429743.2376103,2366,0.09413536638021469
1734429745.3341079,2367,0.05853318050503731
1734429747.460533,2368,0.13417410850524902
1734429749.5633123,2369,0.19100965559482574
1734429756.7581084,2372,0.13839702308177948
1734429758.91049,2373,0.10421500355005264
1734429761.0031924,2374,0.1513187736272812
1734429763.1410408,2375,0.17064650356769562
1734429774.6106892,2380,0.07640571892261505
1734429785.1888523,2385,0.07313095033168793
1734429791.6105657,2388,0.07244578748941422
1734429793.7755656,2389,0.07571043074131012
1734429796.9278762,2390,0.08771819621324539
1734429807.5637896,2395,0.0718316063284874
1734429825.6762164,2403,0.0644383579492569
1734429832.0688164,2406,0.07515023648738861
1734429834.2123945,2407,0.07147639989852905
1734429850.0132132,2414,0.08166912943124771
1734429856.5945532,2417,0.0853269025683403
1734429860.8596146,2419,0.23276685178279877
1734429874.4359343,2425,0.21153222024440765
1734429876.5725975,2426,0.24676893651485443
1734429878.798415,2427,0.2102402001619339
1734429886.2964795,2430,0.21500101685523987
1734429888.4615822,2431,0.17070741951465607
1734429903.420942,2438,0.17832188308238983
1734429909.0127306,2440,0.07891027629375458
1734429913.3942137,2442,0.1243496686220169
1734429915.673408,2443,0.07493239641189575
1734429917.7898111,2444,0.07534629106521606
1734429920.0021157,2445,0.07262811064720154
1734429933.7193172,2451,0.09105364233255386
1734429944.3903635,2456,0.10116089880466461
1734429948.8350286,2458,0.09121834486722946
1734429950.9536872,2459,0.0896674394607544
1734429953.754932,2460,0.0935349315404892
1734429960.2139428,2463,0.09650789946317673
1734429966.601207,2466,0.07299619168043137
1734429970.8986506,2468,0.07604330778121948
1734429973.1181874,2469,0.0804126188158989
1734429980.480308,2472,0.07441200315952301
1734429991.3215787,2477,0.07495200634002686
1734429993.4323246,2478,0.06870691478252411
1734429995.5633118,2479,0.08403702825307846
1734430000.4434097,2481,0.07663466036319733
1734430006.8020856,2484,0.06396439671516418
1734430011.1727352,2486,0.06685619801282883
1734430013.301356,2487,0.06535390019416809
1734430017.586199,2489,0.05954805016517639
1734430022.728298,2491,0.09489712119102478
1734430024.9011962,2492,0.10035296529531479
1734430040.0299158,2499,0.07468251138925552
1734430058.6761448,2507,0.06192568689584732
1734430060.7962844,2508,0.07332519441843033
1734430063.024882,2509,0.07364103943109512
1734430072.3335097,2513,0.06590070575475693
1734430085.2715647,2519,0.09647343307733536
1734430094.6423025,2523,0.07617493718862534
1734430096.7082667,2524,0.06998922675848007
1734430101.0395203,2526,0.08773696422576904
1734430105.6060495,2528,0.11247550696134567
1734430110.695614,2530,0.09905057400465012
1734430117.3089771,2533,0.08658087253570557
1734430119.4852467,2534,0.14030328392982483
1734430121.6404257,2535,0.17080827057361603
1734430128.1137881,2538,0.14060372114181519
1734430150.5293288,2548,0.07214497029781342
1734430155.6514535,2550,0.0723332092165947
1734430168.6711597,2556,0.07821565866470337
1734430175.1415143,2559,0.07906796783208847
