Wall time,Step,Value
1734354862.4003317,6,0.26121509075164795
1734354864.4050121,7,0.22450989484786987
1734354872.9403672,11,0.19100914895534515
1734354875.0118325,12,0.1399761438369751
1734354881.2741878,15,0.18812938034534454
1734354883.3470392,16,0.1744207888841629
1734354889.7253575,19,0.11637482047080994
1734354892.1733072,20,0.17576757073402405
1734354894.2025204,21,0.12352465093135834
1734354902.4559147,25,0.17684736847877502
1734354921.3478806,34,0.1630573570728302
1734354927.5238528,37,0.11999617516994476
1734354936.1005023,41,0.12918822467327118
1734354940.3894806,43,0.1427343785762787
1734354944.5847516,45,0.1432255208492279
1734354946.6960764,46,0.1505248248577118
1734354950.8348074,48,0.15608185529708862
1734354955.4394934,50,0.14561161398887634
1734354957.562663,51,0.17747068405151367
1734354963.78478,54,0.11924926936626434
1734354965.8721464,55,0.10431984066963196
1734354967.9489586,56,0.10164548456668854
1734354970.0170362,57,0.09589794278144836
1734354972.1845808,58,0.12335942685604095
1734354980.568708,62,0.1255723387002945
1734354984.7981749,64,0.14744867384433746
1734354989.0934207,66,0.09485731273889542
1734354991.209836,67,0.12422828376293182
1734354993.2809482,68,0.10948348045349121
1734354995.4018528,69,0.09435611963272095
1734355002.1626246,72,0.14282682538032532
1734355004.3042743,73,0.13422349095344543
1734355006.366096,74,0.17402507364749908
1734355008.470957,75,0.13636165857315063
1734355019.3173747,80,0.16567209362983704
1734355029.9159944,85,0.1440565437078476
1734355036.1977959,88,0.10320963710546494
1734355038.3261447,89,0.10575563460588455
1734355051.494039,95,0.13254940509796143
1734355068.9810073,103,0.14645490050315857
1734355075.2811847,106,0.13058631122112274
1734355077.379274,107,0.10167726874351501
1734355092.4706569,114,0.18913334608078003
1734355098.967506,117,0.1355385035276413
1734355103.0933735,119,0.0969492495059967
1734355116.0231874,125,0.12026315927505493
1734355118.2024455,126,0.0836637020111084
1734355120.3525465,127,0.10737587511539459
1734355127.2768202,130,0.15191209316253662
1734355129.6669788,131,0.08555401861667633
1734355144.3928578,138,0.09522794932126999
1734355148.95288,140,0.174067884683609
1734355153.1094453,142,0.12172459065914154
1734355155.2085884,143,0.11567036062479019
1734355157.2909508,144,0.11001212149858475
1734355159.4706702,145,0.09149494767189026
1734355172.4074914,151,0.07104311883449554
1734355182.9275544,156,0.08857419341802597
1734355187.2562299,158,0.10013781487941742
1734355189.407286,159,0.09292371571063995
1734355191.7326376,160,0.08258755505084991
1734355198.169018,163,0.12032273411750793
1734355204.3846078,166,0.10693518817424774
1734355208.6024358,168,0.10860419273376465
1734355210.7107494,169,0.10885166376829147
1734355217.495943,172,0.07843605428934097
1734355228.054578,177,0.09297609329223633
1734355230.1348176,178,0.10243754833936691
1734355232.2777758,179,0.07741951197385788
1734355236.767575,181,0.10184424370527267
1734355243.174218,184,0.11461706459522247
1734355247.3970556,186,0.15591934323310852
1734355249.5224984,187,0.07512716948986053
1734355253.6552708,189,0.1611565351486206
1734355258.330065,191,0.10776041448116302
1734355260.4728148,192,0.09496844559907913
1734355275.3354182,199,0.11436750739812851
1734355292.9682584,207,0.13599416613578796
1734355295.0289984,208,0.09644792228937149
1734355297.168821,209,0.12955421209335327
1734355305.847128,213,0.10804231464862823
1734355318.6713378,219,0.11066962778568268
1734355327.3091655,223,0.11096504330635071
1734355329.3734157,224,0.0809478610754013
1734355333.539843,226,0.1253265142440796
1734355337.7058058,228,0.10543894022703171
1734355342.2104592,230,0.10720303654670715
1734355348.5123777,233,0.11567514389753342
1734355350.7311976,234,0.07674285769462585
1734355352.844257,235,0.08337581902742386
1734355359.1381717,238,0.08957143127918243
1734355380.2994626,248,0.10948840528726578
1734355385.0063992,250,0.15087108314037323
1734355397.4326513,256,0.12990093231201172
1734355403.7284477,259,0.10346661508083344
1734355406.197254,260,0.101331427693367
1734355408.270572,261,0.09852047264575958
1734355410.3264835,262,0.10365084558725357
1734355414.7447312,264,0.09678930044174194
1734355423.0933638,268,0.09451191127300262
1734355427.510944,270,0.07616233080625534
1734355431.7902117,272,0.11205214262008667
1734355435.9526956,274,0.09982456266880035
1734355446.5110776,279,0.08300016820430756
1734355450.9839332,281,0.07914488017559052
1734355459.3924115,285,0.11156482994556427
1734355474.1609511,292,0.11066189408302307
1734355476.2520876,293,0.08216980844736099
1734355486.8565927,298,0.09792131930589676
1734355489.0058355,299,0.08251997083425522
1734355491.8793597,300,0.09052855521440506
1734355496.0897694,302,0.06472214311361313
1734355498.190787,303,0.11155754327774048
1734355500.2376974,304,0.10659473389387131
1734355508.697821,308,0.11965818703174591
1734355510.8244884,309,0.1017075628042221
1734355515.1929045,311,0.20419953763484955
1734355521.4264598,314,0.10573776066303253
1734355529.6970346,318,0.09797336161136627
1734355531.8001513,319,0.11139257997274399
1734355534.0776753,320,0.08939525485038757
1734355536.1922195,321,0.11505890637636185
1734355540.447848,323,0.1332930028438568
1734355546.7564785,326,0.11048120260238647
1734355548.9238935,327,0.0849873423576355
